# Radius (km) mass (in M_0) cen. den(MeV/fm^3) compactness
1.227000e+01 2.113033e+00 8.091457e+02 2.542872e-01
1.222000e+01 2.120108e+00 8.325328e+02 2.561826e-01
1.218000e+01 2.126257e+00 8.565958e+02 2.577694e-01
1.214000e+01 2.131629e+00 8.813542e+02 2.592721e-01
1.209000e+01 2.136226e+00 9.068283e+02 2.609058e-01
1.205000e+01 2.140092e+00 9.330387e+02 2.622456e-01
1.200000e+01 2.143253e+00 9.600067e+02 2.637273e-01
1.196000e+01 2.145757e+00 9.877541e+02 2.649185e-01
1.191000e+01 2.147629e+00 1.016303e+03 2.662627e-01
1.187000e+01 2.148908e+00 1.045678e+03 2.673191e-01
1.182000e+01 2.149620e+00 1.075902e+03 2.685389e-01
1.178000e+01 2.149797e+00 1.106999e+03 2.694729e-01
1.173000e+01 2.149468e+00 1.138995e+03 2.705800e-01
1.169000e+01 2.148655e+00 1.171916e+03 2.714032e-01
1.164000e+01 2.147388e+00 1.205788e+03 2.724084e-01
1.160000e+01 2.145698e+00 1.240639e+03 2.731325e-01
1.155000e+01 2.143585e+00 1.276498e+03 2.740448e-01
1.151000e+01 2.141106e+00 1.313393e+03 2.746791e-01
1.146000e+01 2.138250e+00 1.351354e+03 2.755096e-01
1.142000e+01 2.135058e+00 1.390413e+03 2.760619e-01
1.138000e+01 2.131540e+00 1.430601e+03 2.765757e-01
1.133000e+01 2.127711e+00 1.471950e+03 2.772973e-01
1.129000e+01 2.123600e+00 1.514494e+03 2.777420e-01
1.125000e+01 2.119217e+00 1.558268e+03 2.781542e-01
1.120000e+01 2.114574e+00 1.603307e+03 2.787839e-01
1.116000e+01 2.109694e+00 1.649648e+03 2.791374e-01
1.112000e+01 2.104592e+00 1.697328e+03 2.794640e-01
1.108000e+01 2.099275e+00 1.746387e+03 2.797644e-01
1.103000e+01 2.093750e+00 1.796863e+03 2.802929e-01
1.099000e+01 2.088055e+00 1.848799e+03 2.805479e-01
1.095000e+01 2.082175e+00 1.902235e+03 2.807799e-01
1.091000e+01 2.076134e+00 1.957216e+03 2.809917e-01
1.087000e+01 2.069939e+00 2.013786e+03 2.811842e-01
1.083000e+01 2.063603e+00 2.071991e+03 2.813588e-01
1.079000e+01 2.057131e+00 2.131879e+03 2.815162e-01
1.075000e+01 2.050539e+00 2.193497e+03 2.816583e-01
1.072000e+01 2.043840e+00 2.256897e+03 2.815238e-01
1.068000e+01 2.037031e+00 2.322129e+03 2.816368e-01
1.064000e+01 2.030130e+00 2.389246e+03 2.817378e-01
1.060000e+01 2.023130e+00 2.458303e+03 2.818258e-01
1.057000e+01 2.016060e+00 2.529356e+03 2.816381e-01
1.053000e+01 2.008919e+00 2.602463e+03 2.817065e-01
1.049000e+01 2.001704e+00 2.677683e+03 2.817651e-01
1.046000e+01 1.994428e+00 2.755077e+03 2.815461e-01
1.042000e+01 1.987106e+00 2.834708e+03 2.815893e-01
1.039000e+01 1.979731e+00 2.916641e+03 2.813542e-01
1.036000e+01 1.972322e+00 3.000941e+03 2.811131e-01
1.032000e+01 1.964871e+00 3.087679e+03 2.811365e-01
1.029000e+01 1.957388e+00 3.176923e+03 2.808824e-01
1.026000e+01 1.949888e+00 3.268747e+03 2.806243e-01
1.022000e+01 1.942363e+00 3.363224e+03 2.806354e-01
1.019000e+01 1.934830e+00 3.460433e+03 2.803700e-01
1.016000e+01 1.927279e+00 3.560451e+03 2.801004e-01
1.013000e+01 1.919728e+00 3.663360e+03 2.798292e-01
1.010000e+01 1.912178e+00 3.769243e+03 2.795566e-01
1.007000e+01 1.904622e+00 3.878187e+03 2.792815e-01
1.004000e+01 1.897083e+00 3.990280e+03 2.790072e-01
1.001000e+01 1.889542e+00 4.105612e+03 2.787311e-01
9.980000e+00 1.882025e+00 4.224278e+03 2.784567e-01
9.960000e+00 1.874530e+00 4.346374e+03 2.779047e-01
9.930000e+00 1.867045e+00 4.471999e+03 2.776313e-01
9.900000e+00 1.859591e+00 4.601254e+03 2.773608e-01
9.880000e+00 1.852169e+00 4.734246e+03 2.768131e-01
9.850000e+00 1.844782e+00 4.871082e+03 2.765488e-01
9.820000e+00 1.837414e+00 5.011872e+03 2.762858e-01
